x,y,sampleID
2.9261784863074745,10.083389391171977,tsk_11826
3.007880571504117,7.028108810617734,tsk_11896
41.70701323510575,48.30756373870226,tsk_10390
7.237707002365568,43.88560295066377,tsk_7577
18.948251498360506,30.27659032486404,tsk_11531
20.747274844913733,6.456436875759167,tsk_5324
42.78049363965428,21.371779614212294,tsk_1877
37.924288659954584,14.301565831417163,tsk_11672
46.224916208735294,40.37962883897403,tsk_734
16.00184296233896,15.544175815817725,tsk_894
29.554933066624688,42.37500658371789,tsk_6672
41.897417369478845,31.500808372564556,tsk_680
31.31230177090637,5.133669776997689,tsk_7545
44.20476108860204,4.584925661661192,tsk_8690
5.8656523362138095,25.101808860954385,tsk_11885
45.93248156472961,44.655722657049125,tsk_5955
46.483852434929986,24.969087505390863,tsk_1601
33.04502766069299,31.87208213940358,tsk_10360
31.335436153969283,42.79137379899542,tsk_9436
45.95558639657329,45.06044131454274,tsk_5060
8.89224880924613,16.774491388363334,tsk_7543
47.68401469476172,4.091082454435618,tsk_2682
27.749516806309003,4.440466322365463,tsk_4083
7.289717148229634,31.549962835479263,tsk_461
8.954041815879872,44.43387012760934,tsk_5262
10.333142337019218,29.642103285470135,tsk_2826
5.6673833559198705,13.824124005523956,tsk_4159
47.9504991466711,30.140808614625413,tsk_7356
1.3553651339429287,5.601347614165569,tsk_853
45.96090280163482,26.5195876400841,tsk_6855
48.32605855599974,2.227843140555251,tsk_9680
25.38239061886113,30.434695401455677,tsk_6782
9.636296443299322,37.86823107984461,tsk_6289
34.72164572349752,10.897895004580837,tsk_6615
23.914816561716215,9.308082979785306,tsk_4619
23.509207080421824,12.956982113343026,tsk_5042
34.22877852778918,27.90600945367327,tsk_5475
44.51905097003778,1.0855227011353072,tsk_11019
16.729849913147977,41.76619472770212,tsk_5728
23.583892861850117,15.724771518406424,tsk_11664
6.53784406988126,10.81199227304175,tsk_11506
21.709269756873503,44.846580815223106,tsk_756
13.343494082674514,29.296852883594976,tsk_1013
24.765169781785513,39.380336923677035,tsk_10531
35.27273937511739,43.25824349055647,tsk_3747
9.607499483749475,38.06329888173294,tsk_1371
16.64388682357697,34.06215673395395,tsk_8208
47.37321467159825,15.056426821365083,tsk_3227
4.561548587905243,41.23403746973891,tsk_5056
