	vector	angle	mag
<<<<<<< HEAD
0	0.07175215185069629	-0.01422453537023953	0.0736259444902467
1	0.07343890938237647	0.017220418112159276	0.12313855011501287
2	0.0760851953099324	-0.007119464403938087	0.08973366351095985
3	0.08130079584255667	-0.005716096345854077	0.10601684559068555
4	0.0786852935267437	-0.03113704205679348	0.08051224731067964
5	0.08030621187210256	0.02927899753038075	0.09539412313245392
6	0.08089799080959775	0.056023294951888944	0.0848794952505376
7	0.0870549417775893	0.020055688649050073	0.09234105028776418
8	0.08035444333014001	0.004575877454970288	0.10189676592440776
9	0.08156840903003579	0.039571425457410436	0.1053258155226026
10	0.07902559669115923	0.0025278392579956353	0.0974268970266895
11	0.08290263168228633	-0.0035634272573642637	0.12250747349406675
12	0.07682667013794692	0.01766668234736082	0.05854393215033427
13	0.0843510925223306	0.03086993116543753	0.12253092400678371
14	0.07531648346405648	0.02466157222139092	0.09837067761069027
15	0.07506328026373808	0.016784309751033236	0.07641770637398
16	0.08024488392128099	0.060986081932129205	0.1072300223449598
17	0.080898046156275	0.004410131679192808	0.10162758546369302
18	0.08583885099182804	0.05667841081920396	0.09975284288543923
19	0.08242189533876955	-0.002829374531496469	0.10241177372662191
20	0.07392648058933049	0.015020024659116863	0.08288478000259672
21	0.07183478083820732	0.0052187402746929614	0.08606027688602425
22	0.06877612131938711	0.0050634857819687185	0.07624756490515203
23	0.06820690558149689	0.014692238882559789	0.08231751142890252
24	0.07797765683230916	0.01841029628224056	0.07383328410217135
25	0.07242622313088731	-0.0024858044625744864	0.12368299151316282
26	0.07529211115599613	-0.005350232908967068	0.08269410898644576
27	0.07095384685109875	0.008028976455407889	0.09171850499876748
28	0.07056735300277168	0.0035347713259434085	0.1062754592865371
29	0.07064471361688122	-0.005815830139510156	0.09565158057032354
30	0.0752393999164551	0.03812278365030187	0.12189904525968413
31	0.07383627987391622	-0.01766744835638129	0.082175830365437
32	0.0908682109380278	0.0351987652048038	0.11814340166380347
33	0.07999689942861223	0.02469578068468391	0.09972464726244874
34	0.07591380136894527	0.02982038183749483	0.10087483487932435
35	0.07466113616086985	0.020464542248231726	0.070715561516236
36	0.07300313613926364	-0.011246995773016136	0.08937861928056766
37	0.07356750409354398	-0.004580754234278284	0.09174411182582086
38	0.07205469795656969	0.015073399530972023	0.10103596038882542
39	0.07417250513394621	0.01390876230213767	0.09631995062556024
