x,y,sampleID
32.67472337548245,25.196878126873862,tsk_10455
31.707413955422627,23.82796486196921,tsk_10987
26.31648674027531,13.791127837700618,tsk_9446
32.71632514480973,31.725218556270605,tsk_6978
39.85597856815266,23.969152845180083,tsk_7602
30.580515729219293,23.132753588531504,tsk_8829
32.47703254344022,18.01627325563971,tsk_952
36.463028901445796,28.01385732179765,tsk_4624
22.140477236306435,24.459326727188948,tsk_9627
25.18706084948054,15.641874869759954,tsk_11542
35.66642790795569,27.82030588730959,tsk_6410
29.129703037437135,15.945942527759737,tsk_3112
37.97858848043974,17.657661651599778,tsk_11580
31.05277013256946,21.789241571921007,tsk_8945
31.433103128193242,22.355669399609834,tsk_313
32.05438231557381,26.358495924928217,tsk_5624
31.396477729303665,22.857507174763228,tsk_5431
26.24333835610666,24.14175001550415,tsk_875
25.90388951835753,17.771473457802582,tsk_7078
29.28789983760762,23.472531426934893,tsk_1389
14.504411726392277,7.224304507138857,tsk_2901
17.06337978986438,11.08696151165834,tsk_11629
28.077545709141322,29.893683792414308,tsk_9407
33.86094264893632,14.217203840239826,tsk_4031
29.499098187841106,17.566377274010055,tsk_9614
29.26756178368376,33.17887724063337,tsk_1956
33.00465312998815,16.3712749980048,tsk_4940
29.46472230748716,23.01926807764465,tsk_10065
16.3615901657915,9.642335523693449,tsk_9116
17.477331306449738,13.419372637308069,tsk_6512
29.529520043414657,34.41608466420861,tsk_9670
21.316444434962065,14.420759910141077,tsk_11289
38.7329191514179,20.9235384171147,tsk_2900
30.655945680938046,21.949375103228274,tsk_10066
25.935276783350385,13.873027540977452,tsk_11954
30.188369001343204,17.567421419021088,tsk_4010
12.919017523899644,7.048940352535549,tsk_1216
36.12498234236357,32.8819746067456,tsk_2887
20.041003234214116,12.921889746800497,tsk_6378
35.00729892400122,26.125351501033318,tsk_5677
23.237421540452043,23.327264752274665,tsk_3635
35.5476617801877,18.420409582160765,tsk_3384
24.223226308006335,18.421401519921247,tsk_4939
36.70573769947638,10.837724097524312,tsk_4033
33.035326364423845,27.044890751557276,tsk_2911
31.896262862745523,20.363145789692275,tsk_5351
34.01927265841837,14.77728322415894,tsk_11748
16.943749233929402,10.843571309586107,tsk_3631
33.51619695060473,15.337728058831916,tsk_1768
