x,y,sampleID
42.59052286500392,16.13337782205494,tsk_474
47.72054533449442,3.1781477429071785,tsk_7330
21.134312419168186,23.52883033493086,tsk_8897
30.404248095190717,14.002182949549768,tsk_1187
19.235862132483913,28.873852221124693,tsk_532
4.731218374659164,10.13550297634316,tsk_5477
44.672456956444094,4.1759589427471155,tsk_1112
4.517977325947573,30.004133332540196,tsk_1168
10.053245996610599,26.74254239915494,tsk_3602
16.396956548328532,27.469373664912137,tsk_3299
31.608694431884242,8.055779680914476,tsk_5898
42.167282763521044,43.20666934239536,tsk_8748
47.08359022753304,47.26306964686985,tsk_4108
34.56775793055024,30.430050534483918,tsk_9342
6.51738040398336,7.067071619234401,tsk_10491
43.70077811126966,39.44606258651942,tsk_5372
13.410334438486657,39.849919804485864,tsk_4209
6.690772879243831,32.220960614408305,tsk_5965
43.57357502690093,8.6338152031017,tsk_2133
28.81343812657295,28.67403696341933,tsk_2597
35.084936921507676,47.88957903598424,tsk_387
14.79942602086749,34.064380469190255,tsk_10193
4.823080411912059,40.06395355895451,tsk_1312
45.58586380453705,28.964464198321682,tsk_2529
2.551122570605937,33.18760525437011,tsk_8122
31.151330266025564,3.680123245537402,tsk_11308
26.61644439580526,41.01702943520144,tsk_9757
46.04986089660762,22.12683194770348,tsk_11609
44.95521166430227,33.86910990508283,tsk_8218
19.911484212345577,6.402480654226558,tsk_10290
41.0229306066526,33.04724916494759,tsk_11162
27.173165040293576,46.96907575568319,tsk_1147
14.480222721087474,9.498821311618867,tsk_5834
41.50561607735169,47.711837513220146,tsk_2460
15.063541720593701,45.59127729248897,tsk_4032
47.24223079842348,14.861448030602068,tsk_189
14.270217085583319,3.295006872615705,tsk_9294
43.30509826664588,10.317263218332663,tsk_3388
23.50548109613911,29.432536699240217,tsk_4672
9.192501011507481,47.16119734903743,tsk_6521
31.852064648958894,47.05520491862019,tsk_10125
4.810099262685064,44.45735905109872,tsk_1482
6.21852762288248,19.722482555076205,tsk_4635
28.590285950678346,3.5346896126624223,tsk_9125
15.89934473083826,2.4342240289132597,tsk_1041
13.884594011107373,23.168917706413428,tsk_1946
5.752187077908861,17.295217395822228,tsk_10151
25.323244357465256,17.617428265111666,tsk_3635
5.258621995452717,2.373386326490653,tsk_7523
