x,y,sampleID
45.0190659281093,42.68434947564609,tsk_7217
17.553534218359175,41.78411330236368,tsk_8997
42.61371639924107,43.21375463221782,tsk_10701
34.49695493347485,9.750367036795609,tsk_6296
40.11671231037968,42.11415011074624,tsk_5343
27.228621794198904,32.1157724240072,tsk_8908
45.68890445493652,6.219735970859677,tsk_4086
22.508118627932983,4.4195334033248805,tsk_27
44.044749551221,31.279983829009357,tsk_2133
47.35673508195349,19.457648215145767,tsk_480
11.480690232152215,44.46295327083732,tsk_4286
7.072136413348122,33.33168625229921,tsk_9392
46.22044791756711,18.11399072614451,tsk_1007
26.266146684861674,12.804594655596967,tsk_2761
7.367056783039644,16.75380433657142,tsk_4975
7.198026874075627,5.68064508911209,tsk_4507
8.254245827478258,31.17540168502498,tsk_2060
4.045191835756722,10.125606637655627,tsk_9305
29.949499066633113,43.767239212214164,tsk_9839
44.16879893941416,40.87937313527496,tsk_8010
10.200739047052831,4.147074677925538,tsk_192
44.362983466010476,16.025769434154938,tsk_6254
8.560246167394698,42.21133800631597,tsk_8323
41.51184957819266,7.228420024227564,tsk_2537
47.98875952153608,34.830302184161425,tsk_2089
28.172268824403496,25.20983562008344,tsk_5429
42.05031969896477,37.81946041691386,tsk_2025
4.076158072154104,35.697819425081796,tsk_1706
7.015193951356835,43.1186641041072,tsk_4981
27.27336421633599,43.173712186186805,tsk_1903
5.744874023668462,21.489518589739955,tsk_11681
38.00604924444656,26.767067677602938,tsk_603
4.6843692948580085,6.020783806174155,tsk_6385
47.8456354146264,24.925371727847587,tsk_1743
7.651339844754933,44.35954236264186,tsk_9394
38.53907830841179,4.397214123571828,tsk_80
33.57535895970581,6.198416847510654,tsk_7823
13.746088905268556,8.72848519587917,tsk_6100
7.203365649075046,43.606898348705215,tsk_4221
28.617823468474032,9.620241424650457,tsk_11480
41.45657045313586,6.914291953646579,tsk_1076
4.918326353799252,5.578010618125031,tsk_1135
5.868048147869882,3.023607872248636,tsk_4354
28.823983350298327,44.875465147688246,tsk_3694
8.0050202744589,11.922489607125737,tsk_2987
42.112039224389896,42.78266090217626,tsk_4488
19.707401287440078,24.36226393245064,tsk_5562
32.77034412543413,3.6658892329842026,tsk_3128
5.666589875687034,27.90954886710285,tsk_6590
