	sampleID	x	y
0	tsk_7967	44.5728395110349	35.97188507924959
1	tsk_5198	31.817014750714893	47.6470391441382
2	tsk_11162		
3	tsk_1743	25.712509728475105	22.08739219084986
4	tsk_7602	30.679319892492632	23.10065221976076
5	tsk_3299		
6	tsk_10491		
7	tsk_1556	39.435625059101945	48.7620326841316
8	tsk_1187		
9	tsk_3388		
10	tsk_4635		
11	tsk_1946		
12	tsk_1041		
13	tsk_2994	26.9037393591003	11.63499579010566
14	tsk_3520	47.0915001112462	29.840250688767853
15	tsk_5372		
16	tsk_2597		
17	tsk_11308		
18	tsk_869	37.47028517224102	27.92863339631621
19	tsk_2843	32.78988159780729	3.5956673376620385
20	tsk_10186	27.997916870952587	17.244274241098232
21	tsk_1168		
22	tsk_1482		
23	tsk_5575	33.40839795813072	43.7355624082314
24	tsk_9250	15.13753077493115	11.109549811068575
25	tsk_1976	11.68363888525714	38.42779079317036
26	tsk_7330		
27	tsk_10425	46.57156623078596	40.88106649430515
28	tsk_11925	45.370504228720414	12.642886568733452
29	tsk_3602		
30	tsk_9294		
31	tsk_918	13.38760215652419	46.59907322273564
32	tsk_5834		
33	tsk_11576	4.546776546033992	33.135701368763364
34	tsk_10440	20.94227592359332	43.763819556206
35	tsk_8748		
36	tsk_2745	48.33781410935399	15.490712951926223
37	tsk_2268	38.047582285981605	18.65845247765768
38	tsk_5759	42.93913203529984	27.26020810677804
39	tsk_10783	34.67189474838211	41.54041848574744
40	tsk_1312		
41	tsk_4101	25.799168627910017	13.731521905340015
42	tsk_10151		
43	tsk_1147		
44	tsk_4995	10.802785473348909	31.94272880713524
45	tsk_10488	46.978959268517926	19.31799510035378
46	tsk_2460		
47	tsk_10033	19.328765867887704	31.78813600071988
48	tsk_4108		
49	tsk_11196	41.07152235364405	12.08417595557447
50	tsk_11502	36.533725391116285	33.009928546349585
51	tsk_3483	25.805930404522307	34.34152231338382
52	tsk_4162	6.742086898977545	28.661943641022493
53	tsk_11665	7.207763225966753	2.06627038761914
54	tsk_2111	4.11148967384672	15.816579564889537
55	tsk_9757		
56	tsk_7523		
57	tsk_11726	27.837930969995167	31.817708648752284
58	tsk_7915	14.18983483077204	49.0547749940735
59	tsk_6357	14.553127726869212	4.301151242276177
60	tsk_10101	39.43310111793585	42.478938086105714
61	tsk_8105	35.0193289493478	21.09376078743863
62	tsk_3136	27.984746410052928	30.611930658340093
63	tsk_5477		
64	tsk_8642	46.302910511949214	44.41372295986793
65	tsk_4209		
66	tsk_11312	42.4309291739952	23.04889558703
67	tsk_387		
68	tsk_5898		
69	tsk_3224	25.32945806992073	3.505557441882374
70	tsk_7632	36.559277218066	9.329669897631522
71	tsk_8589	27.003603009978573	4.336925961974235
72	tsk_8897		
73	tsk_9342		
74	tsk_2806	5.299062414473589	21.48055332810961
75	tsk_8122		
76	tsk_10192	25.52058850606127	37.74259023483652
77	tsk_5965		
78	tsk_7607	46.88136551364558	3.684907549681487
79	tsk_4032		
80	tsk_7212	20.895822227118867	25.759188136882504
81	tsk_10193		
82	tsk_532		
83	tsk_6764	22.505152635555664	10.887224632196313
84	tsk_10125		
85	tsk_529	42.81743938727375	5.175073933300654
86	tsk_2133		
87	tsk_11609		
88	tsk_7415	17.926606047237442	25.586381567284057
89	tsk_3611	43.48301161020673	31.68989926274807
90	tsk_2529		
91	tsk_4754	6.5905826596585575	48.492875970978304
92	tsk_8379	11.72180819374801	17.179242892166243
93	tsk_7443	40.32628093053958	18.837890355011
94	tsk_10290		
95	tsk_4672		
96	tsk_3635		
97	tsk_2161	14.73492419928228	37.51244206092307
98	tsk_189		
99	tsk_11655	9.93300327438154	9.889392204555056
100	tsk_4423	8.665580508918966	27.74242495766812
101	tsk_6521		
102	tsk_474		
103	tsk_1365	9.5939100517829	5.886883728845921
104	tsk_5334	28.70950209349598	37.86875629565362
105	tsk_9125		
106	tsk_8218		
107	tsk_1112		
